ID,CT0,GAP0,R
770,-0.3046875,-330.0,1
771,-0.5422885572139303,-195.0,-1
772,0.4835680751173709,210.0,-1
773,-0.378619153674833,260.0,1
774,-0.02359882005899705,410.0,-1
775,0.3306451612903226,480.0,1
776,-0.7285223367697594,-250.0,-1
777,0.3930131004366812,-160.0,1
778,-0.1513513513513514,-5.0,1
779,-0.8730853391684902,550.0,1
780,-0.2193877551020408,-70.0,1
781,0.6054054054054054,-540.0,1
782,0.5754923413566739,380.0,-1
783,0.8805394990366089,-260.0,1
784,0.09333333333333334,305.0,-1
785,0.2010050251256282,200.0,1
786,-0.225,385.0,-1
787,-0.1268115942028986,245.0,-1
788,0.8833333333333333,-50.0,1
789,-0.51931330472103,0.0,1
790,-0.8568507157464212,-100.0,1
791,-0.2027027027027027,-1805.0,-1
792,-0.8333333333333334,-1350.0,-1
793,0.704331450094162,680.0,1
794,0.2170087976539589,-915.0,1
795,-0.873341375150784,360.0,-1
796,0.8719153936545241,675.0,1
797,0.01282051282051282,1075.0,1
798,-0.2477064220183486,455.0,1
799,-0.4621212121212121,935.0,1
800,-0.6279069767441861,-10.0,1
801,0.6863157894736842,160.0,1
802,0.4320557491289199,-5.0,1
803,0.1065989847715736,-370.0,1
804,-0.4365781710914454,610.0,1
805,-0.8178438661710037,-210.0,1
806,-0.3138888888888889,-1440.0,-1
807,-0.2748917748917749,450.0,1
808,-0.4279475982532751,340.0,-1
809,0.4901960784313725,1025.0,1
810,-0.4095744680851064,555.0,1
811,0.05235602094240838,0.0,1
812,0.2482269503546099,350.0,-1
813,0.6915254237288135,380.0,1
814,-0.5354166666666667,180.0,1
815,0.4506172839506173,-200.0,1
816,-0.02489626556016597,235.0,1
817,-0.2446351931330472,295.0,1
818,-0.0847457627118644,-650.0,1
819,-0.3802816901408451,285.0,-1
820,0.2704918032786885,-1260.0,-1
821,-0.05833333333333333,-125.0,1
822,0.09859154929577464,-405.0,-1
823,0.511166253101737,-450.0,1
824,-0.2122302158273381,-365.0,1
825,-0.3008356545961003,-925.0,-1
826,-1.0,905.0,1
827,0.3409090909090909,-540.0,1
828,-0.132258064516129,440.0,1
829,-0.762589928057554,-450.0,-1
830,0.3507109004739337,-555.0,-1
831,0.9808429118773946,35.0,1
832,0.8213627992633518,-335.0,1
833,0.2382671480144404,-1000.0,1
834,0.3308823529411765,320.0,1
835,-0.6913183279742765,590.0,-1
836,0.656957928802589,0.0,-1
837,0.6875,-580.0,-1
838,0.341726618705036,80.0,-1
839,0.6565934065934066,-765.0,-1
840,0.04797047970479705,-95.0,1
841,0.1801470588235294,320.0,1
842,0.1098901098901099,220.0,1
843,-0.6814159292035398,205.0,1
844,0.2099644128113879,505.0,-1
845,0.496,-520.0,1
846,-0.2455357142857143,490.0,-1
847,1.0,485.0,1
848,-0.07432432432432433,460.0,1
849,0.06806282722513089,-460.0,1
850,-0.6032786885245902,-20.0,-1
851,-0.01714285714285714,680.0,-1
852,0.9356060606060606,-215.0,-1
853,0.6964856230031949,410.0,-1
854,0.876984126984127,35.0,1
855,0.04608294930875576,-250.0,1
856,-0.9509594882729211,980.0,-1
857,-0.1116279069767442,-265.0,1
858,0.1942857142857143,355.0,1
859,-0.3402489626556017,1420.0,1
860,-0.4693140794223827,-150.0,1
861,-0.4525139664804469,50.0,-1
862,0.5579567779960707,120.0,-1
863,0.6752577319587629,255.0,1
864,0.3385093167701863,-400.0,-1
865,0.797979797979798,785.0,-1
866,0.08813559322033898,745.0,1
867,-0.7021857923497268,-15.0,1
868,-0.5552884615384616,405.0,1
869,-0.1609195402298851,60.0,1
870,-0.326271186440678,85.0,1
871,-0.1538461538461539,-165.0,-1
872,0.9236641221374046,125.0,1
873,-0.9479166666666666,420.0,-1
874,0.467948717948718,160.0,1
875,-0.2453703703703704,-255.0,-1
876,0.1620111731843575,345.0,1
877,-0.7322654462242563,405.0,1
878,-0.2638297872340425,300.0,-1
879,0.4596774193548387,-410.0,1
880,-0.3349282296650718,250.0,1
881,-0.5686274509803921,500.0,-1
882,-0.2021739130434783,-435.0,-1
883,0.6778350515463918,-1600.0,1
884,-0.7819767441860465,1020.0,-1
885,0.8409785932721713,235.0,1
886,0.1036468330134357,375.0,1
887,0.9283018867924528,-525.0,-1
888,0.0,-950.0,1
889,-0.8795986622073578,-275.0,-1
890,0.7959183673469388,-735.0,1
891,-0.8228941684665226,585.0,1
892,-0.5087440381558028,900.0,1
893,0.06688963210702341,965.0,1
894,-0.7550561797752809,-45.0,1
895,-0.194647201946472,810.0,1
896,0.7871287128712872,-245.0,1
897,-0.5955678670360111,130.0,1
898,-0.7926829268292683,545.0,1
899,-0.8333333333333334,775.0,-1
900,0.5263157894736842,-475.0,-1
901,0.5116279069767442,650.0,-1
902,0.9780439121756487,325.0,1
903,0.3585858585858586,-85.0,1
904,-0.6322314049586777,-530.0,-1
905,-0.1787330316742081,1245.0,1
906,-0.1075268817204301,800.0,-1
907,0.1047904191616766,480.0,-1
908,0.6097560975609756,450.0,-1
909,-0.1118421052631579,-330.0,1
910,-0.03436426116838488,395.0,1
911,0.2248803827751196,640.0,1
912,-0.1066666666666667,500.0,1
913,-0.7386018237082067,-135.0,1
914,0.3,-535.0,-1
915,0.8144329896907216,55.0,1
916,-0.2565055762081784,655.0,-1
917,-0.418421052631579,380.0,1
918,-0.1568627450980392,-330.0,-1
919,0.52,375.0,1
920,-0.6752136752136753,-740.0,1
921,0.8,485.0,-1
922,0.1395348837209302,210.0,1
923,-0.04184100418410042,255.0,1
924,-0.6902173913043478,65.0,1
925,-0.8138686131386861,-790.0,1
926,-0.9145833333333333,365.0,1
927,0.0743801652892562,-405.0,1
928,0.6764705882352942,-340.0,1
929,-0.6810933940774487,-300.0,-1
930,-0.2701949860724234,980.0,1
931,0.410958904109589,-300.0,-1
932,0.7894736842105263,1000.0,-1
933,0.1295774647887324,-200.0,-1
934,0.9372384937238494,90.0,-1
935,-0.4439252336448598,945.0,1
936,0.5308641975308642,245.0,1
937,-0.3319148936170213,-45.0,1
938,-0.5666666666666667,390.0,-1
939,0.8193548387096774,-180.0,-1
940,0.580441640378549,-150.0,-1
941,0.5284552845528455,300.0,1
942,-0.5037037037037037,80.0,-1
943,0.1506276150627615,230.0,-1
944,0.1957446808510638,-20.0,1
945,-0.1807228915662651,-270.0,1
946,0.4639175257731959,-315.0,1
947,-0.5983379501385041,350.0,-1
948,0.8152610441767069,740.0,-1
949,-0.3712871287128713,225.0,1
950,-0.3495575221238938,135.0,-1
951,-0.1547388781431335,545.0,-1
952,0.3951612903225806,-735.0,1
953,-0.6701030927835051,-365.0,-1
954,0.7456647398843931,105.0,1
955,-0.8417721518987342,-325.0,-1
956,-0.006097560975609756,100.0,-1
957,0.2361111111111111,895.0,1
958,-0.7807807807807807,550.0,1
959,-0.5662650602409639,-350.0,-1
960,0.9626373626373627,-45.0,-1
961,0.6677966101694915,315.0,1
962,-0.6485148514851485,-170.0,1
963,-0.4005305039787798,150.0,1
964,0.05882352941176471,-145.0,-1
965,0.6317829457364341,-300.0,1
966,0.1220657276995305,-115.0,-1
967,0.5093632958801498,5.0,1
968,0.1185185185185185,590.0,-1
969,0.5916666666666667,195.0,-1
970,0.0502092050209205,230.0,-1
971,0.2303030303030303,-205.0,1
972,0.3409090909090909,-345.0,1
973,-0.02325581395348837,215.0,1
974,0.08029197080291971,450.0,-1
975,0.6419753086419753,215.0,1
976,0.2018348623853211,250.0,1
977,-0.5694444444444444,245.0,-1
978,0.1551724137931035,825.0,-1
979,0.818639798488665,-225.0,-1
980,0.65814696485623,-155.0,1
981,0.1333333333333333,205.0,-1
982,0.4696132596685083,200.0,-1
983,0.6627218934911243,100.0,1
984,-0.4577114427860697,80.0,1
