ANO,MES,DIA,ID,CT0,GAP0,R
2019,9,2,166,0.3585858585858586,-85.0,-1
2019,9,3,167,-0.6322314049586777,-530.0,-1
2019,9,4,168,-0.1787330316742081,1245.0,0
2019,9,5,169,-0.1075268817204301,800.0,-1
2019,9,6,170,0.1047904191616766,480.0,-1
2019,9,9,171,0.6097560975609756,450.0,-1
2019,9,10,172,-0.1118421052631579,-330.0,1
2019,9,11,173,-0.03436426116838488,395.0,-1
2019,9,12,174,0.2248803827751196,640.0,-1
2019,9,13,175,-0.1066666666666667,500.0,1
2019,9,16,176,-0.7386018237082067,-135.0,1
2019,9,17,177,0.3,-535.0,-1
2019,9,18,178,0.8144329896907216,55.0,0
2019,9,19,179,-0.2565055762081784,655.0,-1
2019,9,20,180,-0.418421052631579,380.0,-1
2019,9,23,181,-0.1568627450980392,-330.0,-1
2019,9,24,182,0.52,375.0,1
2019,9,25,183,-0.6752136752136753,-740.0,-1
2019,9,26,184,0.8,485.0,-1
2019,9,27,185,0.1395348837209302,210.0,-1
2019,9,30,186,-0.04184100418410042,255.0,0
2019,10,1,187,-0.6902173913043478,65.0,1
2019,10,2,188,-0.8138686131386861,-790.0,1
2019,10,3,189,-0.9145833333333333,365.0,1
2019,10,4,190,0.0743801652892562,-405.0,-1
2019,10,7,191,0.6764705882352942,-340.0,-1
2019,10,8,192,-0.6810933940774487,-300.0,-1
2019,10,9,193,-0.2701949860724234,980.0,-1
2019,10,10,194,0.410958904109589,-300.0,-1
2019,10,11,195,0.7894736842105263,1000.0,-1
2019,10,14,196,0.1295774647887324,-200.0,-1
2019,10,15,197,0.9372384937238494,90.0,-1
2019,10,16,198,-0.4439252336448598,945.0,-1
2019,10,17,199,0.5308641975308642,245.0,-1
2019,10,18,200,-0.3319148936170213,-45.0,-1
2019,10,21,201,-0.5666666666666667,390.0,-1
2019,10,22,202,0.8193548387096774,-180.0,-1
2019,10,23,203,0.580441640378549,-150.0,-1
2019,10,24,204,0.5284552845528455,300.0,1
2019,10,25,205,-0.5037037037037037,80.0,-1
2019,10,28,206,0.1506276150627615,230.0,-1
2019,10,29,207,0.1957446808510638,-20.0,0
2019,10,30,208,-0.1807228915662651,-270.0,-1
2019,10,31,209,0.4639175257731959,-315.0,1
2019,11,1,210,-0.5983379501385041,350.0,-1
2019,11,4,211,0.8152610441767069,740.0,-1
2019,11,5,212,-0.3712871287128713,225.0,-1
2019,11,6,213,-0.3495575221238938,135.0,-1
2019,11,7,214,-0.1547388781431335,545.0,-1
2019,11,8,215,0.3951612903225806,-735.0,-1
2019,11,11,216,-0.6701030927835051,-365.0,-1
2019,11,12,217,0.7456647398843931,105.0,1
2019,11,13,218,-0.8417721518987342,-325.0,-1
2019,11,14,219,-0.006097560975609756,100.0,-1
2019,11,18,220,0.2361111111111111,895.0,1
2019,11,19,221,-0.7807807807807807,550.0,1
2019,11,21,222,-0.5662650602409639,-350.0,-1
2019,11,22,223,0.9626373626373627,-45.0,-1
2019,11,25,224,0.6677966101694915,315.0,0
2019,11,26,225,-0.6485148514851485,-170.0,1
2019,11,27,226,-0.4005305039787798,150.0,1
2019,11,28,227,0.05882352941176471,-145.0,-1
2019,11,29,228,0.6317829457364341,-300.0,-1
2019,12,2,229,0.1220657276995305,-115.0,-1
2019,12,3,230,0.5093632958801498,5.0,1
2019,12,4,231,0.1185185185185185,590.0,-1
2019,12,5,232,0.5916666666666667,195.0,-1
2019,12,6,233,0.0502092050209205,230.0,-1
2019,12,9,234,0.2303030303030303,-205.0,0
2019,12,10,235,0.3409090909090909,-345.0,-1
2019,12,11,236,-0.02325581395348837,215.0,0
2019,12,12,237,0.08029197080291971,450.0,-1
2019,12,13,238,0.6419753086419753,215.0,0
2019,12,16,239,0.2018348623853211,250.0,0
2019,12,17,240,-0.5694444444444444,245.0,-1
2019,12,18,241,0.1551724137931035,825.0,-1
2019,12,19,242,0.818639798488665,-225.0,-1
2019,12,20,243,0.65814696485623,-155.0,0
2019,12,23,244,0.1333333333333333,205.0,0
2019,12,26,245,0.4696132596685083,200.0,-1
2019,12,27,246,0.6627218934911243,100.0,1
2019,12,30,247,-0.4577114427860697,80.0,-1
