ANO,MES,DIA,ID,CT0,GAP0,R
2018,11,5,210,89005.0,1.0,-1
2018,11,6,211,90035.0,1.0,1
2018,11,7,212,88865.0,-1.0,-1
2018,11,8,213,85855.0,-1.0,-1
2018,11,11,214,86270.0,-1.0,-1
2018,11,12,215,86125.0,1.0,-1
2018,11,13,216,85145.0,1.0,-1
2018,11,15,217,86970.0,1.0,-1
2018,11,18,218,88440.0,-1.0,1
2018,11,20,219,86875.0,1.0,-1
2018,11,21,220,87520.0,-1.0,-1
2018,11,22,221,87400.0,-1.0,1
2018,11,25,222,87035.0,1.0,-1
2018,11,26,223,86100.0,-1.0,-1
2018,11,27,224,88050.0,-1.0,-1
2018,11,28,225,88585.0,1.0,-1
2018,11,29,226,89635.0,1.0,-1
2018,12,2,227,91515.0,1.0,1
2018,12,3,228,90190.0,-1.0,-1
2018,12,4,229,89110.0,1.0,0
2018,12,5,230,87890.0,1.0,-1
2018,12,6,231,88690.0,-1.0,-1
2018,12,9,232,87700.0,-1.0,-1
2018,12,10,233,87085.0,1.0,-1
2018,12,11,234,88020.0,-1.0,-1
2018,12,12,235,87990.0,-1.0,-1
2018,12,13,236,88035.0,-1.0,-1
2018,12,16,237,88205.0,-1.0,-1
2018,12,17,238,87505.0,-1.0,-1
2018,12,18,239,88070.0,1.0,-1
2018,12,19,240,86920.0,1.0,-1
2018,12,20,241,86120.0,1.0,-1
2018,12,25,242,85350.0,1.0,-1
2018,12,26,243,85390.0,1.0,-1
2018,12,27,244,87025.0,1.0,-1
